q11,q12,q21,q22,r1,r2,r3,q_sep,q_edu
0.28742730673155015,0.17498089403014294,0.3550240687973072,0.0025998661795376687,0.004238357350396971,0.6165021378059844,0.9523659883913722,0.3585741631974598,0.5551254575001965
0.243899173913671,0.11317309075139735,0.9215477447378897,0.27715191131113526,0.1782716362254429,0.2591320712794323,0.30531482784282915,0.3566299082984714,0.7376707218943704
0.39860322371289314,0.006702383945271562,0.5011945136677362,0.18683004506746193,0.23696292990003745,0.22484264875969462,0.5331143106100038,0.5893401179098784,0.6077641893903706
0.7499429661089168,0.0754530201516925,0.618807269503253,0.3225501509167239,0.33447421954688433,0.47913671655945556,0.5852018131973872,0.5626239272732544,0.7680070107395619
0.6451470063771738,0.011094654235050837,0.3662481440339733,0.20194121675313248,0.06624575021880252,0.8158894972648015,0.8207154898173734,0.4568186660853805,0.6520741692066251
0.14178277194021593,0.14535653514884087,0.6799172480174835,0.10034748743790656,0.20749781821713134,0.004452179388574784,0.4561870473767936,0.2868559496372482,0.720909227350768
0.405139413901463,0.0838965776304525,0.5961956415214984,0.3036596220659814,0.024795613977094268,0.34886903220972076,0.5709511371551931,0.3832229543681611,0.7707527564395396
0.5218011113389263,0.04532392283904689,0.9059471648927901,0.6410497079948502,0.0360123408811174,0.13140671625787015,0.6486875988995735,0.644523986304622,0.8807135127121855
0.0988173795543994,0.1476433675385467,0.2511597347879606,0.13199526820772411,0.10667126393497704,0.2809682615629606,0.5387959398899458,0.24459663476290353,0.6602319483387679
0.08901060505459846,0.270951103910706,0.4713400445149186,0.5392642228147935,0.05497836703725563,0.48793067479743524,0.30601079347461646,0.2459281042844543,0.8548122082166152
0.07929867342648778,0.027586807124188793,0.23359208407170717,0.031131508173713573,0.17503395850202896,0.46116432577418887,0.27349285655038647,0.2492931846291993,0.5694231532495395
0.7311170696715215,0.21840292609954434,0.6035122576674862,0.3782564882416073,0.026366150870034934,0.15840166805217026,0.571776270224056,0.64688415617528,0.8002336301074517
0.23709359861935653,0.11801941415088825,0.67900058380693,0.57433150798021,0.05655018109788959,0.414664403782958,0.01977487250191723,0.41993587800588855,0.7839353624958071
0.05984041971863685,0.09317990934345352,0.5940326841419371,0.3131756465321791,0.20848247261073896,0.08789758316726426,0.1397447365319523,0.30011679788426004,0.7833452566401169
0.20673437058788302,0.2902351188488682,0.6073468377758997,0.06254859451255279,0.015095983655753643,0.2826434437011075,0.7739768530579796,0.3493258866769845,0.6227617038482864
0.7934742360093826,0.06962669409134818,0.5284468140638052,0.08789944241981462,0.056941159121386066,0.08306513646136493,0.5748817696063351,0.5268309837756077,0.7287831129848108
0.11854289714076827,0.022510245642662494,0.25445113875854175,0.05181075797463286,0.2733009161605682,0.22548673585090206,0.622810123214023,0.4431231162590855,0.5339602540201153
0.47563003659788894,0.29304712115419734,0.6718907904996367,0.49343453174835905,0.19896358886711119,0.025509770796588893,0.7730278018812199,0.7298540452601948,0.7720224432647089
0.792232036075743,0.24321066533736324,0.45191358885466193,0.047472050372335595,0.014263585387509537,0.018626944363193787,0.8594252098211287,0.6800531003632937,0.6572764159345788
0.8037459598592561,0.1691779301622108,0.9338723942769848,0.640403119307264,0.21596201453143982,0.20856583635307424,0.14519039026983893,0.7218238805133731,0.9384736613376441
0.500324461060133,0.04053966850150219,0.4743300020409277,0.4471096916520938,0.33274015552893543,0.4495400368359782,0.579613605922805,0.5980040889237956,0.7088373618998816
0.5648424520394983,0.0909631181917788,0.4462686870274527,0.09222743820072632,0.17639595183822518,0.008261353207690947,0.7536942152114984,0.6273822264683032,0.596689128172128
0.042309167294601546,0.029351081614246176,0.2672986754929635,0.11625501353318479,0.11920637696726005,0.007794097777713449,0.2641006049443674,0.2528377747285961,0.6788411949398383
0.6286374598741897,0.13745539796181472,0.6317823587765786,0.537985759986376,0.022042110518213767,0.40196988792418986,0.3642573387596323,0.5470692238602399,0.8181564705454971
0.3885066006875788,0.2819754168394343,0.46972740872579344,0.027155057255196957,0.10606699263863187,0.5250658631453143,0.6455933465221056,0.41470845756831753,0.6053326790549816
0.302144024763947,0.08418057873323365,0.890276692207788,0.29232844859161644,0.24048181291794057,0.15958465065261196,0.7049269655807348,0.3572467629045574,0.7912898227972804
0.2826843231458991,0.026900417305355837,0.6460351009243324,0.38232414130466796,0.10242576567006544,0.525630100411091,0.6241580653394929,0.28550432951902666,0.7678102820052702
0.17167949921399905,0.2145289015959032,0.3436913193308855,0.031006188366866194,0.026989309719348233,0.35584993933506937,0.4558356755600753,0.3853377804264748,0.5369665527693822
0.18580872150348438,0.1259189787134943,0.835679847772909,0.39464400044910397,0.1205141999059915,0.17741489813197486,0.5504198498386458,0.4633832965635407,0.7126054697913439
0.46487321128752335,0.15269661032775148,0.7889730698619097,0.4457779501717629,0.019170151428518967,0.26215247631911154,0.22079000823975503,0.4770756654748436,0.8184936086684771
0.5313028119861659,0.2500853759849522,0.6245900800115236,0.3455286605909491,0.012567748932037315,0.08617060043700764,0.20689659424246332,0.5046731002322528,0.8197334194551482
0.3900550100206609,0.05538430090625478,0.4823053974746516,0.2826030752776608,0.1837694393217765,0.4335230976748775,0.45104939604688365,0.40557490475194474,0.7008456023718088
0.26151962211938085,0.03420862845625602,0.5942632898607806,0.32829669220748103,0.09701784215816717,0.4834412407708292,0.8058682096702593,0.35792815515784226,0.703415566819301
0.022128271066565786,0.053656977818259594,0.6453816413552356,0.15859317646224358,0.10579846000274636,0.3048985545300401,0.3326752428843245,0.11636771826355741,0.7351250282654297
0.426171998688188,0.2992094347629545,0.7740032239284319,0.5317242288404652,0.001521466075443012,0.4405281606861058,0.314584436001196,0.5165379758542131,0.8177329118445804
0.10727576706642106,0.03932995765800975,0.6325586909824755,0.23730762925202098,0.05301835857700219,0.14465931470573912,0.1005213389622206,0.37593307066270987,0.6636979755388261
0.5865557901873718,0.19426244431592798,0.35392475041038096,0.2951643960921775,0.4343423749320624,0.6081157912133133,0.4798015234837132,0.558584378321283,0.7005320150277043
0.4258782779786513,0.007975484888120665,0.5137615951807668,0.09489777935828725,0.15320381622903564,0.27552306670098947,0.7404123084395963,0.3869660107722837,0.6889192174434864
0.2487922772552036,0.040727726554666374,0.4711657039548123,0.16158385975495493,0.10123341622371784,0.035515653077050735,0.33861552741924383,0.2264562358268279,0.8018251836086798
0.0005708566339653887,0.18145821614137359,0.71486247834839,0.0012545087034526725,0.012244982562652674,0.4778090450474888,0.662665101733076,0.16397951544677758,0.5720437003858805
0.19394196704404465,0.12538935954751695,0.6469021265102827,0.22949906267919828,0.10085337836030145,0.4293741887330932,0.8750065083184209,0.4120182636214963,0.6378254259510361
0.05691328746480562,0.03073708344608986,0.577362829600763,0.21256459962016017,0.17479360578544104,0.2108209631955683,0.8956176897368414,0.3212504538921315,0.6777499334826601
0.31875394147174174,0.33564936932888584,0.5411506351816271,0.15630513687085357,0.0034568923188694534,0.04429291792623724,0.653938423893643,0.4353730544652662,0.7184706474035039
0.4901243852097795,0.18509782089880522,0.7146824520632938,0.4096165081701394,0.18362749990504457,0.20050891536787263,0.5975980881214448,0.629215972470371,0.7375334289566247
0.19361894132392488,0.025115985097580715,0.6442241235703726,0.3117064240377152,0.005088925974486003,0.2545150151782416,0.7079389263786734,0.2740483023847109,0.8035917957640926
0.2902966101330433,0.16406053460802653,0.23885526736328133,0.31118220649543715,0.1311134919012604,0.5886723418007833,0.3440770393510747,0.3189942216770409,0.7403348009127357
0.13082766066288176,0.10071092408473592,0.2835970263936286,0.2381466601012271,0.11126655394517836,0.582306940326205,0.3391756080341456,0.1986520546946983,0.7060891454942615
0.0076146481684160605,0.02150996627341357,0.6436908914767273,0.3665087869533794,0.09080702437490303,0.14642414477498567,0.3649398632215898,0.36066518632702205,0.7263653222835653
0.38166840516381695,0.16286828712297496,0.33650462457989194,0.2498652661916272,0.008846566653755517,0.6867527589383363,0.46075575715337713,0.3777358322748481,0.6842229817018584
0.7411076458931042,0.0760542264262913,0.8632936677741506,0.5013274212309508,0.22548391827433312,0.4828631007754641,0.35083828993129484,0.5111240973939568,0.8825577885712703
0.25101326771519095,0.005309693139498883,0.4071292890912902,0.0701535235133306,0.010565174454680193,0.005483875125095072,0.2730649107920591,0.3644921049481216,0.610694591320815
0.5223950932729327,0.04841772921464684,0.7461542923580976,0.12497195213611645,0.3279137681065851,0.08387502322668983,0.7274695502100995,0.5183148249407652,0.6838271924440603
0.3680945424710148,0.023221025280587792,0.811002068926356,0.3461859656345183,0.05192035035809735,0.5750501488100818,0.5251705281594342,0.2840385119302021,0.7884554594447823
0.1906836659268123,0.19217341035809885,0.3841714928021889,0.3609567184707785,0.19941793508839104,0.5078891047036027,0.3344700556780015,0.43422541589280095,0.6830354578303977
0.7337841724403404,0.15298136685709446,0.4627044077886304,0.04026809880269788,0.0006753199990571446,0.2397424209465019,0.6346309119727401,0.547540368417587,0.6471611453843935
0.2515106178585611,0.011927398261559863,0.6729313516823745,0.6185881483191337,0.1442590391151243,0.4164677995440116,0.4981364405875115,0.4339708777060795,0.778979575707256
0.6413883739384478,0.026709084286989492,0.6854753120437116,0.498734075926598,0.17856864484036017,0.6741095276309329,0.4482264144479913,0.5304431528693683,0.7685317108804088
0.03349766443393465,0.28808322065081404,0.3240476747430078,0.6022686927628222,0.056684061375420036,0.19488860306322753,0.29853382930401706,0.40118063398029863,0.8324263718357869
0.010244835193571666,0.3260782744797962,0.3840506041374492,0.48472516042856895,0.0721244853924035,0.13035583262819883,0.21586775701306649,0.26187376432564125,0.8704794569514216
0.6980139257174277,0.2188006136559041,0.8852309986223661,0.7264083253294951,0.09564440210806753,0.32345571859870614,0.18032601226437095,0.7327739991342557,0.9078903441856645
0.24212748792318572,0.060451803431199685,0.5235911567308057,0.5880898163395061,0.029048356022966095,0.9123691026409969,0.18685247682242778,0.19281484733239493,0.8609883287261141
0.3489848233069398,0.2653015240077089,0.7043797402647831,0.3806318625379229,0.004258630060410962,0.9083083112253144,0.3230245955445764,0.335292557610274,0.7135107694807745
0.0939511369743955,0.0559326149111864,0.3711841608953056,0.22118168911985103,0.11543996528114331,0.0389105890333018,0.3992004574916568,0.3926151258976331,0.6404956840360545
0.4940711029114073,0.0034897255143698787,0.8525707383308455,0.42111034353992804,0.20856785695073113,0.1536827494179619,0.8094861172789173,0.520671749824938,0.8313637852304371
0.213220501584639,0.21625392199560217,0.2388628200672106,0.08240843735985781,0.01935681945022907,0.666414402172541,0.3101529803222939,0.26417452166297223,0.6277059459606876
0.1495838296647003,0.020119667518853055,0.4645030064165624,0.21379308925370644,0.2991726769404265,0.465827606110674,0.6437071531109095,0.3920121986549395,0.601831074543993
0.7656284481189921,0.23188610524675277,0.8514999800471951,0.7203122847941618,0.2290009413955658,0.9268189073427933,0.1988066033699445,0.5857854413950216,0.8720630836971588
0.6655283811623384,0.11724291386272918,0.49384786329259867,0.23674579678070307,0.33581106410766487,0.17657247954302702,0.713695784978652,0.6712088783456165,0.6963113134471498
0.9090776783440881,0.1924209475115142,0.45271308765054874,0.2275529575318005,0.3908201239510527,0.7480931145050307,0.7932845824322089,0.652561430169962,0.6835947313736759
0.17906248097450383,0.0042994294017815625,0.545880615394505,0.35579672151920394,0.09351482541716366,0.14797499432356898,0.3729234796182678,0.2686125199496016,0.7907574235966188
0.66493600744049,0.030829388237764564,0.5668261518314461,0.20547055614042953,0.15741215817397203,0.7842732321728981,0.9422279409321237,0.45891964267952123,0.671690145465559
0.6493519846858758,0.029522014330187127,0.4905433810217764,0.3333531030735334,0.5420800623338816,0.5780523143393163,0.7247543992051081,0.6321601644564141,0.6670813918814035
0.25527564376590506,0.1594830819318024,0.5569995703964721,0.08182060281691261,0.02158879005742085,0.09974766515106936,0.4990037002919795,0.368922263625586,0.6476169772462017
0.09506143613397766,0.13470139123341346,0.5368510239301817,0.36670903130054977,0.06377122982151776,0.40680918213889494,0.43466181409744364,0.2816121050544697,0.7475742216199222
0.3001136009333727,0.26612041362913125,0.4838893190318754,0.47888484035833057,0.0699294266222954,0.6265402719455097,0.20561918805479673,0.3328342941094605,0.830563515837839
0.613883429165263,0.09142489915831872,0.8412382029036591,0.4953095479119437,0.08430384064398222,0.6837653182127003,0.4422012801194094,0.4894139165259734,0.7960427925182703
0.19774743538088135,0.18948982250099639,0.481040925437082,0.4383111982184842,0.014120019625342728,0.5376300448434672,0.4624839823126954,0.3178514016105436,0.7373810780068633
0.6314982057349043,0.09608707013198683,0.6748390587521798,0.544782544446874,0.2887312742418174,0.4527972351268513,0.39633919752357927,0.6222775928621521,0.8181742408042602
0.31587422894363393,0.04854120583253186,0.42781875592605456,0.21390384387126082,0.10345344973384983,0.5246065079770909,0.756097119959391,0.4038003925278073,0.6520951700722786
0.496703352277702,0.22302954844534736,0.6294197976532462,0.46393918150804414,0.13688591860602264,0.5436217695547461,0.1782407772008261,0.44304845721015584,0.8360842966364852
0.5808453166114715,0.10714507773424772,0.8893631619233587,0.6206081158846287,0.5453616407933589,0.7521510894757986,0.3634735768328423,0.554923433225307,0.8148100557809579
0.3250587242878973,0.08365930425208778,0.47465219290462357,0.24334025363592715,0.10553907821398695,0.38088050115108985,0.6123837389685957,0.42855479720661654,0.6642948486345035
0.07779081500506846,0.008238391004395839,0.34152683185438437,0.27535580923013014,0.2905428165117785,0.1653931404543445,0.5965756053788822,0.4990040894064983,0.615088864076823
0.6963344367592683,0.1297611200251437,0.6099918695019209,0.4687055006809775,0.030345526978670812,0.6658485544231119,0.43636526304429235,0.508343906613881,0.8089881934753257
0.6644953721245092,0.12516361026489772,0.7294804664888326,0.472523790929276,0.08199065899497793,0.18211083887334012,0.552275285889562,0.6180248066817755,0.8127099943747917
0.3471229577589765,0.02550017529673637,0.553328523413827,0.20649443443816162,0.04027530608281671,0.24387337879588455,0.22999058096632763,0.36805244597508063,0.7352393308720833
0.11816965675352609,0.10483206500672745,0.8385094151647164,0.5129005283062621,0.24053660881883784,0.07887459558427778,0.3200576619136871,0.548439556614993,0.7488362615413136
0.18982362790626028,0.04794157699217999,0.5611928127348622,0.6016228192444815,0.1132576734694622,0.34230850249251277,0.4063603791949024,0.4241051232819406,0.8327641202962694
0.6092016192336328,0.037337411357682676,0.6745837909661345,0.37576150736466185,0.24880535056196118,0.7262543877133385,0.6152208466926355,0.4714758560844178,0.7209125432409236
0.8324364206721927,0.02358434541438068,0.5440501446701481,0.5521403294669269,0.11134598583921368,0.830335364146436,0.44807760183912104,0.5456564645215377,0.7429621051915271
0.23972639277110652,0.007122801394177613,0.7608742840975912,0.525594811757914,0.029111848672541997,0.1272896922875949,0.055444292190990674,0.48902728227554493,0.7943355119773138
0.7089742640317936,0.2761813823644012,0.7801365667305903,0.5368138955651542,0.3473324133985858,0.2561302496452452,0.6000347585924689,0.7398546257368519,0.835634840992785
0.5668633995867809,0.01049253829267992,0.519154792449989,0.11988958711060649,0.1308217427648815,0.33420338127582394,0.5063104613539507,0.4495969844235748,0.6727174415270359
0.34417405218378083,0.4194036364617897,0.9803043450516733,0.25040492432599337,0.01948182662589151,0.06979915382236679,0.5813445356293497,0.4490079642550288,0.7702969261789605
0.5405125518191819,0.31645009373563504,0.6588867735951258,0.6110162733800731,0.07789296961056857,0.3733841743187398,0.299391304971131,0.5677216180846708,0.8966041600678523
0.04240289597321212,0.2639781726961282,0.27643168200123724,0.09938501457274418,0.07122650835693119,0.008922477998654643,0.5663308143406267,0.3976833012831719,0.6106675423777781
0.5827620478230289,0.12709885532516238,0.6772330576509191,0.4961509578583655,0.11438316762857835,0.2857242590635384,0.5624397841590316,0.6571214733735318,0.8027949125549074
0.24754902034462845,0.012783534592766821,0.18766155122359207,0.06279444634328779,0.18699941562160075,0.04722979648569858,0.5726669819704121,0.50036243904573,0.5405938254181432
0.7966696221688573,0.14660597177517706,0.7642793914484683,0.41397469517483254,0.3596635892028479,0.05257983208933492,0.5829535777418793,0.7242954485747987,0.8443848427810079
0.5899082448678186,0.04922559159606624,0.7702364277958013,0.44746197732432946,0.4678659282030939,0.01897703377336002,0.33161594281265716,0.6966687182922979,0.8120273475814141
0.808954758508182,0.08894157049143152,0.6101364459384979,0.5365028717110062,0.09498552862993243,0.6348685119978449,0.33299403323709953,0.5688152032011136,0.8014841559057079
0.16615167347281834,0.1356685039420355,0.3118108971642719,0.05088269624189867,0.04089383694616214,0.1228607212617846,0.24118615273526967,0.25495697870803125,0.703072963571094
0.3905482123672446,0.06028078371606496,0.7219423770224354,0.2661860879268001,0.3756394688563147,0.07245307846483284,0.6469928091744672,0.5107899290606672,0.7451831763650796
0.5837230973568591,0.04642729519543351,0.6204119824799047,0.38192215384911565,0.3059170883983704,0.5730174939527654,0.8286330346065639,0.5341962127302028,0.7091030425019649
0.10403415130902849,0.1432121578685166,0.5888290837240331,0.2066542610729184,0.015076658295196756,0.40678193473671975,0.20640397235776764,0.2752064586575369,0.6520956307422148
0.3537651449075675,0.15994940150635806,0.8370386965216227,0.4043212271239004,0.15630755009041739,0.27005242134334684,0.43063447889525386,0.4781707096314014,0.7880067135290172
0.47411612293831495,0.11527357863141158,0.694732580530222,0.5442761853132188,0.21927901005324213,0.36089999234541514,0.13290023542795149,0.5745536734699851,0.7960499031716483
0.012756486827396274,0.0006477918996431575,0.4870129181824948,0.23004527748902026,0.003909630739244818,0.6835743872248767,0.6171299797422093,0.06623281420749348,0.6341692797912961
0.18023009545269553,0.10086208843601774,0.7179478210755631,0.5646925758126013,0.18374721336024225,0.28029526553121653,0.4749173709053822,0.4698108135588753,0.793390507990342
0.1632572121974587,0.062272911564799735,0.38743046024353733,0.15267103886819622,0.15685268074554903,0.03357504022914248,0.6704631086575954,0.48761368158499435,0.6263657969807527
0.20231579214250484,0.003625983180810055,0.5562243211596116,0.1461221793179377,0.25149646602300074,0.32691583418381964,0.7910526344577906,0.3197674792851345,0.6253871895017585
0.4473789027644942,0.21012946386654957,0.5907280404303584,0.42101297262627846,0.24179056510908004,0.27805482531916126,0.3873237967037335,0.6000933291495809,0.7413773002038173
0.2362954336940235,0.1809192115607565,0.5682712689398112,0.3229186680754492,0.09538884579737968,0.8873588838211927,0.6338820116114752,0.29318157638912506,0.6473661452098612
0.29376587343363003,0.13226270165397847,0.5387990589293106,0.029072529141492054,0.09809559637624413,0.024063770767761006,0.7582508005963545,0.48542324426554956,0.6194052754560182
0.33612473838827606,0.14214793492499553,0.9506543017187183,0.47796892932018065,0.031893246790068906,0.38490499214889196,0.49886993126833235,0.4859863855888083,0.7882257088551485
0.4862245004856569,0.08990540046273394,0.6036318192424872,0.6055089548334438,0.42067343484713593,0.9053651223376045,0.3336187551055376,0.4749269167858573,0.7860735465753326
0.4861474862751879,0.0029399551563361933,0.8640508044561007,0.42927928597385223,0.3806731762728721,0.3008150722479138,0.4016962350626677,0.49766035889323584,0.7810110913838677
0.4878134556945827,0.2675200481209801,0.5049980173860745,0.20648977746695352,0.036896797048518164,0.28434619958951735,0.21105098546184042,0.42701591607719824,0.7253594346492669
0.2707138394302655,0.1540870416982156,0.5443639507728583,0.1354839576708703,0.040646217469548246,0.044282565870530144,0.24408597110608043,0.47710289465620376,0.6456490419239713
0.003804344899960399,0.048366070097798725,0.40307891663663553,0.23346069046339069,0.11545059304657768,0.6950808874623662,0.11657906075941527,0.1272619117901937,0.6655486391911185
0.44037035701189686,0.0405075731212215,0.6395076482388662,0.5782266058545759,0.016368330150244147,0.44836891277450397,0.05298123397402055,0.32592393426674376,0.9490213703931958
0.19126150559250021,0.059369518988290265,0.8567589865888465,0.378958200517698,0.3681027501006371,0.4383373773951049,0.8897736454642424,0.49300024630253814,0.6639809564886336
0.26963985939687163,0.10951734324056761,0.7589128266671028,0.27455149572659077,0.17405715609153322,0.021207201359510153,0.6604500901814189,0.39949334637776535,0.7891923645328487
0.5609876514435649,0.3040752239807961,0.7128988394781718,0.39246651151454093,0.023801205902033207,0.5953078882323775,0.5621765547507457,0.5743718899869691,0.71919811112688
0.27352054343729215,0.02216950196815652,0.8373229897122031,0.2455932473786927,0.3886305230625506,0.29169933507719603,0.11129715359914605,0.35700021606881915,0.7285807456412434
0.545818947380045,0.16953680790666714,0.7873809614026669,0.4520636629540504,0.15950845461825358,0.5342885606759028,0.3202477630226873,0.46401758390958003,0.8064300496776984
0.5226308790115309,0.08756144429976666,0.8524818916811288,0.597254008256267,0.2748579912192044,0.3423663442523607,0.18204125671580607,0.47349468535349276,0.9319230568826251
0.4194223265778271,0.1479168546708867,0.8654313126385348,0.5841437776513084,0.2614090425261014,0.39528211368442345,0.00791448816660878,0.5068243886978601,0.8372163263347463
0.25190462402633795,0.23386770485608752,0.603717063843658,0.3295815061558941,0.1565659201901574,0.2642664389006405,0.8034883403546907,0.519933522452118,0.6853283481071342
0.7216007490422882,0.35202361281984174,0.47977355986465553,0.29974153835431716,0.18507318981262283,0.9431254404932431,0.7178968643858241,0.612528980451842,0.6872779571211611
0.5083664036725082,0.23156234762803302,0.6380163756932751,0.3300525488087155,0.054960284230438375,0.20279162731407974,0.37991448138344663,0.6004878045627211,0.7047411437888437
0.16560546983610347,0.0115438085242614,0.45129471060889537,0.26282106512624237,0.24962907672412699,0.4323807084410026,0.055990942578459046,0.29130764904685663,0.7103769492450102
0.22523966510302817,0.027750087402586096,0.3590005573997884,0.03003103700016041,0.14398672688885972,0.4112451945598695,0.45609897314307246,0.31548926589918164,0.5902559056591314
0.8961081356927136,0.18178822503814498,0.8974867965728329,0.5046433154954848,0.39008150587901924,0.05936671133893767,0.0440832730475339,0.6462520684093558,0.9730885437142685
0.34270124310272776,0.06518361246435625,0.6077863999576888,0.31333390712090115,0.0359689738754315,0.3889963341100917,0.6754990872520558,0.3048055290757074,0.7433611994568807
0.058324850841036,0.03442637072475166,0.36449091442730375,0.07200808057669073,0.08568310308884053,0.35125473363858617,0.6852907157026058,0.3008029146177915,0.5273918653352508
0.2347711630672923,0.027572689335109788,0.711394510043039,0.13081375472705614,0.2289816465567964,0.08284145267662191,0.6480113081268563,0.4381418809105767,0.6662201127127242
0.5603374488154599,0.28265170610751794,0.711273629113282,0.5285058097096592,0.01727825523237261,0.025698794279310877,0.5353673658256435,0.6939578490570141,0.8187779915456068
0.4678414732955526,0.18860818577401361,0.8648151778331947,0.35844312771978626,0.2235882573595408,0.17808682054049685,0.15388171368371772,0.49230917861928203,0.8100096621878161
0.40775927638313936,0.21069902991457848,0.8768735922198854,0.3903209687472514,0.2790548788988025,0.5006435301395437,0.9244605734116509,0.474698643953548,0.7579528877464587
0.45920109512638196,0.02331419023927654,0.6371923057477605,0.294986114322493,0.2968601543165824,0.4482625192139208,0.39626693229633037,0.3790871359378395,0.7293176293808503
0.34268816565651394,0.04192243854631167,0.3090060456719713,0.3608061810563892,0.030945679696850272,0.35965501894235263,0.4481661324383813,0.3831602231825023,0.6985236124097507
0.6978484189107913,0.17585982826829274,0.541012718301965,0.4183465959325997,0.03829133078578826,0.4984781173973164,0.4065770877623498,0.534876880314552,0.8131455653898217
0.6246301851897608,0.29002104851513444,0.8615141583706906,0.40264920211176136,0.1486633932087929,0.31834563122352133,0.5811426666259527,0.57468522248021,0.8212127614049001
0.549435966422225,0.009453603258133624,0.34513775289063764,0.12213258103130453,0.019086126548972883,0.4130601954861607,0.6126652483701632,0.4651551113285596,0.6661320820989551
0.46102968869746686,0.17846664071928564,0.633600074313671,0.4751507018327752,0.020114033022817335,0.4767876520124734,0.08741926683425072,0.4256517760525373,0.8416163410675935
0.19496096589472378,0.18352457049713755,0.2797766922541205,0.14784744665833194,0.03888538425976806,0.275213387341679,0.7036822225702343,0.39388895965196613,0.6097928733975797
0.048192378287919224,0.1869365465785207,0.7514418635045105,0.09502814363802436,0.026272385380062425,0.10452152746855636,0.6657496539290179,0.38847054925965463,0.5626134039920293
0.282440093627632,0.12703283980337873,0.8129821370068804,0.48383133702153236,0.20898905596886685,0.5030128941930793,0.29379415397689357,0.3780962310476897,0.7827455166197232
0.4589519326678816,0.06340502319732888,0.6542720244596454,0.31432442265967964,0.0747307645784181,0.1823992113692161,0.45582333314798984,0.3731925956242445,0.8188545977306749
0.6821571227835985,0.11241495707048038,0.6244003039480884,0.3416953354839922,0.2953113119468487,0.23486101638237078,0.15382318811948714,0.5145912960848452,0.8416482890751518
