q11,q12,q21,q22,q_sep,q_edu
0.19400926996695966,0.26245778958891985,0.6123571902491064,0.09961198282188388,0.36964974617718205,0.6304846601222682
0.5003945679917011,0.11348242648254059,0.3248828139408091,0.09199341061729849,0.5734726253753258,0.6164934397078126
0.4536600242694766,0.00766456938764748,0.664509170144603,0.677192413540288,0.4272363937032154,0.9341793528928446
0.31692349396423425,0.16702921519078817,0.45257978542438104,0.03275088827762618,0.2862549413271711,0.6787800165952828
0.12022268762015442,0.6311782058739002,0.8347720916423916,0.04235191661415094,0.3003554505663194,0.6610725693996238
0.6585197670369823,0.10063635025753126,0.8323779446354042,0.746366910121549,0.7311832440534102,0.8299987585310784
0.4224696965415904,0.003236729175553177,0.543480861086785,0.6216341017445237,0.37206128555826723,0.9031381439527134
0.1983496400096343,0.25174588431198053,0.6634062177355817,0.4358375183334863,0.4164859996240372,0.748588228968547
0.3064865113824172,0.10142779232845522,0.30840897947072554,0.1169489582933192,0.5534998089728097,0.6441923422982974
0.787445878595459,0.07196566447505925,0.9383198579318061,0.8275464759516635,0.8260004267473602,0.9270764474642526
0.7903011869773495,0.24514552182517335,0.3659191485328407,0.04188342517101906,0.6887822638534793,0.6144382430323687
0.36636567787787755,0.5683555540516047,0.5759520719789836,0.7424917958492765,0.5261549841191472,0.8789188618406707
0.4341662321207468,0.2792443956946996,0.1928394033399793,0.008712241482334071,0.6078820806186193,0.616223172947483
0.15352081409150353,0.20584706482545911,0.5477525010033442,0.6484793331677636,0.4616396666877812,0.8143259100064668
0.4391903503418595,0.48356000402858634,0.21119292054347993,0.3023801004808807,0.461383486680081,0.71672944403739
0.6243829085702814,0.13757439441973762,0.6531916339535704,0.2505192439677457,0.5219052394861279,0.7040602325248273
0.21719279506902578,0.6415231439550106,0.12531975792886108,0.22564100777273388,0.3738334028788113,0.7324237814832558
0.3831948702621305,0.5427253592687291,0.4901791452881239,0.706494753637357,0.44361162670783194,0.8827992830732585
0.5689950811769081,0.055729967618083354,0.5642932729277789,0.09152759042361214,0.48120978081490706,0.7596443440648168
0.3841312830959419,0.561017837124752,0.5950825488325339,0.9261353494109101,0.45856584531328715,0.9287718677512531
0.6827120399462369,0.9205327919620621,0.7537420732798441,0.2444915145446126,0.7396837716132105,0.7463269716005091
0.43543655962912764,0.273767382087321,0.2365850564174664,0.0509477422528406,0.45025197058385846,0.6476783357941462
0.21626599737695074,0.18879349130263523,0.43317435522952485,0.5496267061802754,0.25261138731404364,0.8979854542104431
0.33652878415102083,0.3008960197947458,0.6990809193741201,0.6525301697930888,0.401666011181692,0.8264207028312487
0.3778326284009045,0.7664115445272545,0.2543419398433697,0.26596603648301365,0.4806549350053205,0.7528854650024005
0.5423314798645188,0.2454207312301716,0.6796751705978074,0.2494545397808342,0.5777353942876603,0.7086896288877645
0.641595067819146,0.13940492770483437,0.8153791862816103,0.8182040317942327,0.6740154367630178,0.9315396295560326
0.7766639811402635,0.10435383534566622,0.434968327526149,0.1305677105028359,0.845655793733445,0.6249820846052716
0.02558481518808875,0.2971191768734651,0.7359573259670315,0.053355854871837693,0.26555810848438033,0.6198864782446944
0.6748734530572306,0.3622802724292722,0.5484761259289115,0.16044536822151745,0.7313481939463258,0.7224774116775194
0.08359574810067938,0.05868255344599227,0.3434523688402039,0.415824987637063,0.2202746096279513,0.8179229322841833
0.20568316811617682,0.2846404351442635,0.49452436327273597,0.10168374221944743,0.24766221777362563,0.7079716719101954
0.20896315298284363,0.26245898594111006,0.5508501010773036,0.5560711068798955,0.24115059259752736,0.8776281033636282
0.4361007815966035,0.37413188074971704,0.6471880867759033,0.5275959112834139,0.621308437352698,0.8093846436727263
0.13309227437861038,0.6119706391861236,0.8752158538923055,0.04692063948215963,0.24652156478735732,0.667381799515116
0.20891770366016071,0.13042950320627078,0.6280255997629708,0.06177616590872992,0.4159480326886529,0.6260824099595913
0.13904728091217633,0.2349700057742986,0.36556696673127864,0.3006260727960861,0.19932129678908317,0.696598422800766
0.6145255515333519,0.3469877143703881,0.8637735086175624,0.4992306555229661,0.8126986881335387,0.775028941740664
0.5461250790677059,0.2515125214597218,0.34816975661173066,0.01300066906862496,0.7265932307354831,0.6071055265762294
0.22441448349581683,0.048134602332083776,0.3489287975341011,0.535526905456028,0.20881297068164006,0.8490702721264638
0.11897829791568404,0.12317579170090065,0.8972197523593687,0.0425999357271607,0.3597106589422948,0.6147355039646886
0.7449756951459275,0.5908681424860728,0.46205287638594894,0.14798127332579314,0.7431993505984187,0.7171663246242477
0.5936158409959661,0.336267386652487,0.9101063456409532,0.6889648489308999,0.7127699454226262,0.8659662777122951
0.333333855130711,0.47824763056795205,0.6594075944234447,0.6688030944227811,0.4664705848806123,0.8454926631244998
0.5088905972980687,0.15057762316535817,0.5275156708612878,0.19823967701247247,0.5166668424207587,0.6845607228507831
0.3294104445741727,0.5852589248700111,0.9551956427655012,0.2647865575821635,0.4948982978747629,0.7193246869152319
0.4804964909494305,0.26183236015401024,0.6657286196580581,0.5642242321065408,0.6065114969462556,0.8445704035051738
0.7113651980545094,0.10668951195846343,0.39701870920832494,0.10947065004108081,0.654057147384065,0.6652256950607374
0.566745448776342,0.20040504121887526,0.7788975636380562,0.5477098913421317,0.6410920068730641,0.8072897903170801
0.07632216439233419,0.10531811137789182,0.03975377012065151,0.19729261778700313,0.2206498307345256,0.67266562424667
0.10826365194275922,0.47318057120433243,0.36016956514244247,0.5749750822008448,0.2267116749886171,0.8160052674052345
0.06230372085765168,0.015537872404800313,0.8443768574491555,0.020028446156587387,0.24972039915730515,0.6257582786874923
0.73373002489437,0.4636204083154972,0.7916480740332832,0.5828355768082399,0.7086777682075007,0.8672528089961472
0.003799736931237696,0.16083560817268217,0.4214539877283474,0.6145543901282481,0.08211260638161899,0.8713543105630344
0.7696413062978317,0.3900398172824927,0.587491510710096,0.5567582260020197,0.7333928777121992,0.8122035227950021
0.7549409315292891,0.4892342928654536,0.520485960902315,0.2090569775724863,0.8059825708429276,0.721311660543358
0.4629011297714217,0.2157356004233053,0.5985184625675627,0.5000956824033435,0.4836733643218243,0.8198217321815275
0.5563810281253133,0.03392349052318444,0.8798540099922673,0.5240271328409906,0.6348023710677037,0.8107040456789472
0.3926221303406747,0.31328553369268464,0.9065158913797263,0.3867321156134311,0.535886722391435,0.7759244677923413
0.7869389574700936,0.20176885665873556,0.5216596667819042,0.23407247776170825,0.6696938643279804,0.7728363332669981
0.22806895309630715,0.10636854308414467,0.17181507745988334,0.26482397240696265,0.2293172307100635,0.6952411475195224
0.23105165745067735,0.05116084375094587,0.6918547585014685,0.21612233909175294,0.25765486694996464,0.6425363820564609
0.3532815284262184,0.6166976466345881,0.8210380995277908,0.5094677575885878,0.46900617298527447,0.8059957611049492
0.7457422570560498,0.4946333068478568,0.394754512818847,0.22099944380939618,0.7504900585477828,0.6955592342356623
0.1684792763392875,0.1905546199149194,0.8233984650093782,0.025930781819229698,0.18542651628587115,0.6729578814533675
0.422017804630052,0.37601484414601916,0.7423498071729349,0.28783537416586813,0.4667393393473126,0.789437531597747
0.4937929835048802,0.47411183785652633,0.4611757496613961,0.5933195712004511,0.5495328816364784,0.8287142860958836
0.37082541577228645,0.04374516248361382,0.8050966763923393,0.10509613020532915,0.3053727267054438,0.6936192835439261
0.5844782755075744,0.17222327779114288,0.6300195125839679,0.07282399020111152,0.6239214389161885,0.6810241740439169
0.558868743347854,0.38430618426257046,0.6351035655287219,0.5278256762644924,0.5711122441919649,0.8570574227285331
0.5884557842744942,0.10170205852367908,0.6633095031556266,0.2508906171088159,0.5867233887662033,0.7513332627525854
0.23162030833254088,0.043203496410426645,0.2766568464873532,0.016971660892490137,0.20019813020011956,0.6055550245547062
0.15198777579289957,0.364326568572231,0.4527345181759147,0.037571844866095994,0.2637633071421859,0.6424094185322139
0.006588322811418745,0.23850263304491026,0.13054629647410576,0.24632355897918867,0.2534597467662113,0.6965469434430455
0.24323296774740877,0.3101541459315301,0.4150496404639967,0.14478272216954258,0.31491512970535396,0.660251521674149
0.13527275009131112,0.1179196548768442,0.3709664533324294,0.7586579983202109,0.20694900837014585,0.9126369877278186
0.1755679590657675,0.0466767084208457,0.2659445855230743,0.19154854621951745,0.3886663321560009,0.6841234674537297
0.23298819243197222,0.17731925575495022,0.16904234734834622,0.07704092236415416,0.3747725380104451,0.7019055777088921
0.49730740320777256,0.29101970612481665,0.512441012487147,0.5273677578312164,0.5632548523442759,0.8086697788512003
0.01934830583092284,0.051047887351937105,0.4630428188304808,0.2642435257140384,0.1193047448930582,0.8015299416162315
0.1395522617077677,0.05182831368868279,0.16050825719419015,0.3818490315924309,0.14315254714399317,0.7430573532114229
0.5187487924091188,0.2652519885813802,0.6845607721919584,0.31765237127705204,0.5281416614221107,0.7640324306276896
0.016642055346938966,0.5130767152395134,0.2562263274973967,0.16149857686010216,0.13565689802490388,0.7499472316222945
0.26540579988174784,0.0531000235779463,0.4957484590999214,0.12100243358337293,0.5661601496577029,0.6124457779846887
0.3139296395535095,0.046709733362424455,0.6793825100229488,0.8895710800527973,0.5400609295088347,0.8977323815424623
0.8417398832388112,0.6112659655074142,0.5637869102522366,0.3134984124916287,0.8131608651575053,0.7799835008492056
0.16225419293210286,0.7317819331435272,0.5577764746395816,0.10042906871824886,0.3536812314631571,0.6880144871283939
0.3181559891836486,0.09816553001604056,0.506653434884032,0.5924643150637953,0.30693202336416303,0.7727840712111822
0.4058844766751274,0.5259870858720467,0.6822486305356558,0.9606298042457655,0.5852923901141805,0.9546395253405022
0.5270780975033992,0.628757698898074,0.836604387637601,0.28004075850694865,0.5790082478935706,0.7771045730177546
0.3329095524713048,0.14922631793967078,0.6489849847840382,0.38476368061709076,0.4348975189727008,0.7185324987785364
0.44362575665368364,0.3396770827584328,0.4420254059297084,0.2918442243982966,0.5811649736979138,0.7050758370248906
0.04002881371943867,0.4530042770976873,0.2828032144364635,0.09635839748544317,0.22937958751225362,0.6433767580672362
0.40332144277383464,0.217215640179243,0.6473604028238535,0.4796999834663388,0.5322138557238029,0.7848406092059712
0.4190083028905276,0.0674842260792663,0.5687208120146626,0.6082017226906552,0.4041274129797714,0.9284258215942132
0.31451513908467543,0.03812620734812988,0.6372332517745394,0.3461227742094898,0.45580869782898403,0.707560146581435
0.137092796478945,0.1867427616857521,0.32341061903874924,0.49884011003155626,0.18249996755826647,0.8801793998377028
0.499016945363963,0.22984335224585262,0.5344198941093604,0.29354318689747727,0.4590762577993308,0.8066561395826253
0.12226543425294123,0.31383859111492585,0.44414940457145413,0.39586663595369276,0.3771847343207696,0.73002317510361
0.3795665462233744,0.2233841207047409,0.5304845456292745,0.6561256462839714,0.35995396470517627,0.905177890457046
0.12964203955110942,0.13345520303440284,0.5559214682974113,0.1931590536248129,0.19837776316615696,0.6468419081397044
0.5799888734197616,0.0369960806315226,0.6196554673511335,0.10740099499105293,0.5513566309635275,0.6352032410488913
0.5093201301034397,0.46293130353899437,0.611124432680119,0.8127155301060904,0.5229138297687669,0.9086633056336715
0.256980750023892,0.04635679773229007,0.1498921175942992,0.12130906064677771,0.35531936745332315,0.6787058789324718
0.5546906910941412,0.06994264916286197,0.6353169452533857,0.6985390840131414,0.5151544487125747,0.8757619984545544
0.5527532244516891,0.49203564102067887,0.7422815694827638,0.1969332797325336,0.7320683809099012,0.6824013590988592
0.15284918541902404,0.5316051455239653,0.6604946148931636,0.36318077110522795,0.3184323938566064,0.7827538383129771
0.6825506196374087,0.4190751014554027,0.4036282872980158,0.03769395013412613,0.80891095494652,0.6296692591918844
0.5839201137637661,0.059438232023452886,0.8174517043575805,0.18578774538906062,0.616154212170423,0.7348777093777308
0.03404812955864733,0.4675886466710759,0.17624031247115712,0.13553461988304838,0.2024648695882022,0.7128170002451972
0.31894205733812964,0.27492274323167687,0.7381285403432297,0.06088633871846083,0.34793181422681707,0.6532626405953788
0.3716107925601211,0.5927549273967211,0.6291706113057254,0.09614147321892919,0.49258852091811345,0.6633192300491157
0.05226043023822191,0.10132807297553825,0.4899929578136032,0.4865655741815844,0.1457149609999152,0.7574636971856957
0.4318501272004087,0.2326390474946458,0.3993357810807624,0.47298332173556523,0.5052196662077524,0.7428750732672262
0.011939301480491604,0.25624488131288625,0.259170508833407,0.5039221952176199,0.15834010123894793,0.7825204128964915
0.6222696986707755,0.2504723447890924,0.7380065364628218,0.4753626221903958,0.6215869187235257,0.8608144689912958
0.5162948739387495,0.2714176535095436,0.5614137740148922,0.4408735434437784,0.6156744092222566,0.7761564926766208
0.7721353388302614,0.10457272065817202,0.752223556186197,0.4564290766726413,0.848192594518648,0.7752742603021813
0.12239885735815614,0.5366154207754851,0.20810585649258684,0.11598685556922583,0.24422304039369436,0.680751870678954
0.15851750415389,0.20015427648797735,0.4837185568761797,0.5417341262310263,0.22566218535974913,0.8917697240872193
0.3768842663970867,0.04715116636621297,0.4239693084581144,0.13046578925503105,0.6535583458389531,0.6296182671034318
0.2008543154994229,0.022383233086619048,0.39737105387674887,0.5037667532368354,0.4034764565745498,0.7351526119465785
0.46904283296107063,0.1701393772201255,0.7342656665855039,0.44394074235537617,0.4606469173389106,0.7798712657486677
0.14832850179492973,0.24960607539464041,0.7379318188831586,0.17081760450102834,0.32416423713340614,0.6870054500668373
0.277650033587715,0.2922108836297873,0.6370553576269915,0.12610950229267703,0.3729808958779157,0.7034886714250012
0.1441725220044865,0.39867699688667246,0.38302026406826284,0.6151595297786967,0.32631682078007107,0.8350175423920871
0.02173050606803406,0.3104058797707353,0.0646893130272228,0.10216644763502913,0.0889765246885148,0.7091993893237335
0.8051930000293721,0.5951029592172622,0.38751163888823337,0.08444491774769936,0.7967517256770192,0.6649338862759822
0.3577391626907792,0.8408207286171343,0.5159841779211445,0.5980927527142843,0.5047131852094993,0.8594199084193156
0.24554676776722417,0.02125667931473252,0.8227642719289666,0.17303752908349523,0.5433690462275724,0.6295695326766096
0.19456666270229872,0.10623856435571577,0.3821682384789674,0.24090951463960553,0.3321397901032276,0.6663254811521443
0.24543113680549322,0.5401829651404851,0.737760433717263,0.33115762488149314,0.43261191421063183,0.7405269320350002
0.2172851898292505,0.1662559512039007,0.2210238705681381,0.14958445879353055,0.28877446775854165,0.6554697604263191
0.022178987324672605,0.10814424088863372,0.3649850981385999,0.35386542713431524,0.1261804942686694,0.7768054351658689
0.5697626031601811,0.15746284272655586,0.5900306442112512,0.5819337873648848,0.520809354354985,0.8310043625599415
0.060947762786925264,0.39968127935758146,0.40182894851326034,0.5269028174592113,0.15612610381307213,0.8361304500452378
0.3777682161014151,0.43825605533715584,0.31433581440479497,0.2024846134673267,0.5059706551585661,0.6990251662650641
0.4693547047548857,0.23767670447154,0.8789774559720527,0.5028921770034565,0.5950798852890964,0.802799556328738
0.2680953535571263,0.2650127639087495,0.5396525849917534,0.5898483961643142,0.27975704165871684,0.8408314051043804
0.5003081870272156,0.14479666633623034,0.6703448593130206,0.14422310416578354,0.6417471780300525,0.6366210950183034
0.48891150243102965,0.1338684152258216,0.5611457377534791,0.17215808917952224,0.5763849248442494,0.7317301921230192
0.5016268273330312,0.032464249298409076,0.8511476961570132,0.27113932739713265,0.5442310571264641,0.7258939730084448
0.5446008416623566,0.04560692755588858,0.6494732437112318,0.35490141669863384,0.671764803771935,0.6908599747432475
0.4416936903763091,0.26727325702985016,0.6677288906010242,0.36908790629147326,0.4586404811747694,0.7526331767454472
0.7833599752747151,0.19576246561399913,0.5433861602847987,0.3949677664389124,0.7149300523572056,0.7331496667414041
0.2903354328464821,0.4205644081712261,0.2931718334228761,0.29991767997684005,0.4445575370810585,0.752081610678795
0.19569916475774296,0.6496591997845129,0.4044119360467203,0.7898277873925769,0.3559877633365981,0.9140112416058239
0.051123428632184664,0.08693163942121074,0.5162391250080436,0.06087150332091129,0.2440378912919441,0.6673691865727869
0.37550713046008977,0.29709710229487807,0.5195018901927082,0.07195595358279361,0.4658678648289801,0.6402484416861054
0.32786954987224903,0.11705363593243334,0.5046148654874011,0.38737122092455967,0.36760418723716026,0.8204408722895633
0.22980800806486146,0.5724307315754416,0.5138825033741262,0.8425679384688759,0.32372101923577834,0.9336392991538303
0.006334641860991197,0.09157449817895669,0.09490088612948733,0.2444008627061004,0.0606114499098942,0.807833389930428
0.7346072409952183,0.15928220950783367,0.712327482892461,0.20849680818683325,0.7584614561756774,0.750432722642234
0.6059767518287713,0.17238132431899011,0.5799585431741184,0.43205389686714224,0.5378687343846918,0.817370341099728
0.0205820947689086,0.12086559201180891,0.39388856787585635,0.1796658567466134,0.05686110744903505,0.7125132287385155
0.6395316155737081,0.2995306490766354,0.5929300103223395,0.4223712572407312,0.7045335911744478,0.8108481912139378
0.5758524347253269,0.16563836032766188,0.7523034595816694,0.6288303065615072,0.6201433985901532,0.8856305480691359
0.285006951204158,0.5287508006275259,0.5911895028545072,0.5126259987274531,0.3858830944465922,0.8447380006357181
0.5184372387317685,0.12727194478828607,0.7210808573145205,0.2522240733186476,0.4442504532573456,0.7016512081834267
0.17643905139628813,0.058082351922963515,0.5282757633498203,0.6939533202306555,0.24335104331200497,0.8129947434147453
0.12589813314416198,0.48586593126490774,0.44232481746636776,0.4730994000505052,0.31870971684238225,0.8164460811409402
0.6570713693969051,0.5695329044854677,0.5834432375276919,0.1659279977817849,0.7581113645603068,0.6962958254040108
0.5669442125764939,0.2425735894722173,0.6696385304868921,0.9074651095374574,0.5576157507025165,0.9273428459034198
0.651060066067754,0.720289132490555,0.8552719439460267,0.48982158072822923,0.7507685685770007,0.8044650315741364
0.28324349499387724,0.4088073955845719,0.7935169178484035,0.13579514659863146,0.4332680890208721,0.6743577398244625
0.8821737971611558,0.016573480315513756,0.8419081844712004,0.8292766147501792,0.7083386382883475,0.9155276248550399
0.6697231295442043,0.19836748731478648,0.4699329419834475,0.046961841106754054,0.7881597247843566,0.6018579084120851
0.4065518036641189,0.02887124224166615,0.6687239168248655,0.36915121239309345,0.37451163406382004,0.7422364128369027
0.8357779367110277,0.6316304475901391,0.8917802523424925,0.8519322119878464,0.8675113554814705,0.9304364939305942
0.2815753874125926,0.5277506554882667,0.2302600374369893,0.16135462619679075,0.40047645586778313,0.7184545599843672
0.26436930531496194,0.07489953535547644,0.4450531855871641,0.13320345440435433,0.23553261265852954,0.6613694812275799
0.1740143936151085,0.6090944887376002,0.2907376367047315,0.4088048587346895,0.2867388372575773,0.8277655247728535
0.30854721153772147,0.15127523631752227,0.358167917024514,0.367844300707733,0.3861238804229641,0.7702992098957477
0.033747036435367805,0.06490014766821806,0.6941757136204888,0.04978431544175688,0.20994211781560523,0.6926657231233257
0.0452399467548773,0.645318205029432,0.20063152308611487,0.5329476899678632,0.18774814892887204,0.8455510150726271
0.03870273701631033,0.15968510982806405,0.08820318741216471,0.21942317734613037,0.14900118984797983,0.68440158101326
0.4852182372976791,0.19132617430748333,0.5400836916615622,0.08830904542875273,0.648885552875824,0.6315021266875411
0.36595775365468663,0.8649969366158329,0.7457253492883026,0.4004175784020968,0.48119212874799366,0.7963810892259251
0.00913555646168529,0.7890088747652301,0.5157416379671671,0.3979239967477617,0.24029788429519428,0.788547203248213
0.5466337210436603,0.4899874063724723,0.5896492881281646,0.41319832769169185,0.6105121198725233,0.8088664048790521
0.0017477358718789304,0.10287906947548431,0.6710669543261181,0.3366216460033241,0.28015411463714845,0.7223881621727246
0.2932698061332756,0.6681675458741877,0.7108452822270838,0.46485899377294493,0.40135915396377775,0.8001751062341382
0.1553326208846605,0.0765189120450096,0.5521702638943751,0.4797988974025893,0.2783712858340941,0.8020489349962391
0.6470953564715778,0.2803506029272377,0.886011883601833,0.5632958842591662,0.596785434130887,0.8041160967651337
0.6640365999348224,0.2930148791838928,0.7936368180702491,0.5392397559909279,0.6157524477973576,0.8368233351488266
0.07206540891980318,0.01252648166432424,0.295137419226569,0.3639476846579923,0.19598862565020192,0.7300819624271644
0.2120971102404129,0.40113172175852474,0.5368874583239852,0.7456168034160914,0.3220043873175963,0.8748611807485338
0.40447232856199045,0.09737914758484323,0.7516907477421684,0.16662578732099886,0.4496550162495462,0.7005045286526416
0.10785874073554935,0.38079322633367774,0.532708999540959,0.2348906267249563,0.17519386294118833,0.7099703630799253
0.15821930747232804,0.26702082514684344,0.4197570746415257,0.384314955496745,0.20750472395920816,0.8490515875228377
0.05879187262175034,0.39793581797501476,0.5298105954080639,0.08786373021377436,0.35799728410411247,0.6407322686372328
0.017129235177581248,0.4461334299157801,0.6511146419281071,0.23177075697616745,0.21144345112206586,0.6908728796087056
0.1186037144438179,0.616167408268571,0.2542455912055619,0.35183040257330067,0.3509110216230995,0.7451766368081267
0.20687085281701412,0.389468146485483,0.650939014446836,0.2308622420072428,0.31590885668805824,0.7281823583371642
0.03521705080328974,0.11876867694405746,0.3384083632612309,0.03725038292937166,0.1778499664897839,0.6156793317944537
0.030670547640338497,0.3309829413542513,0.6850878774351927,0.3081668486390846,0.18594434168539464,0.7215326414646804
0.3248241738808576,0.1461119733897691,0.6282980670841368,0.5889569230613668,0.3221198306797498,0.8586160721785066
0.5873150027336117,0.0008185955853521332,0.5475721195723966,0.33715715205159114,0.488310502476932,0.8264337261507583
0.05126772580198424,0.46653878547213434,0.39535556936898386,0.22159696683293328,0.1459514725744091,0.6995507729981505
0.33785687540386444,0.7947504774024171,0.3333635431177371,0.168220026384308,0.4571734893505074,0.7134089611646397
0.5321549559637861,0.25503024950484277,0.6215332977390694,0.5253950635677899,0.6450045908505447,0.8116221464331799
0.5036505722296276,0.10968803611989397,0.6659828181511126,0.7004985958691645,0.6921402390596781,0.8152801176249707
0.7458688606780006,0.06997154796172556,0.5134143595052068,0.01037135761272745,0.6345442123681909,0.7455680044108058
0.7107331887319829,0.058450579062196195,0.7392694231703167,0.5093743078688712,0.5924806649915256,0.8204020689483742
0.20285672222989048,0.03622267769768339,0.33082269263222386,0.5060527611629996,0.3103763815608519,0.8197718081269465
0.23943266813428066,0.11697248861550402,0.1609104150796199,0.007596251553792621,0.22089214243577404,0.72160606025881
0.16800404338137298,0.3085879062491538,0.0894648021521256,0.19893516305152026,0.20240848165962266,0.6967054425599768
0.6723147249102283,0.21787444202131356,0.8023418967659746,0.5022248807465114,0.7364180225318813,0.8141967769737837
0.1959807416540772,0.07298315113826848,0.5300628084092653,0.6158236339946742,0.504997778454106,0.8026681552580702
0.028061329356613984,0.21243797743840587,0.41416382708847277,0.18673913085122706,0.14667132297127905,0.6902920726644991
0.23732693761864543,0.09457795777343425,0.2127219384414083,0.104643060577153,0.30523555045881046,0.6803880544390999
0.6388614060870765,0.0947566081851795,0.9031934410186478,0.3663097436827375,0.5491652542306951,0.8155346642219206
0.10893069446099068,0.34376194859131715,0.28086600661374406,0.4890118538599474,0.3406861869601887,0.7777491771907007
0.4400396695119,0.20803888911026758,0.6118237656984302,0.43241441023086213,0.5003418793632409,0.7325240593399044
0.3271438065663832,0.3772551314116773,0.9069946687711163,0.5279258424192261,0.5921479183982975,0.7811533089412734
0.4653451282847997,0.027338093644107886,0.5689287031129989,0.7334315069608377,0.5716998607284174,0.8185825913397531
0.5707644206351743,0.07875467744890086,0.8062199918107592,0.4569530033150174,0.6573265792642594,0.8040527804566795
0.4825288268391831,0.19023389835103033,0.6742905724075584,0.3863928180136976,0.6051212911472683,0.7654679277046185
